Timestamp (ms),Encoder1,Encoder2,Loadcell
1747963382514,11.01,187.79,2791.26
1747963382615,11.47,187.88,2805.67
1747963382715,11.49,187.88,2795.351
1747963382815,11.54,187.9,2775.571
1747963382915,5.8,187.97,2760.103
1747963383015,344.4,188.38,2746.867
1747963383115,322.34,188.6,2747.852
1747963383215,304.54,188.78,2796.357
1747963383315,301.99,188.93,2855.748
1747963383415,302.38,189.02,2895.307
1747963383515,302.41,189.09,2899.912
1747963383615,302.38,189.09,2846.831
1747963383715,302.41,189.28,2824.605
1747963383815,291.99,189.35,2806.317
1747963383915,270.04,189.66,2794.491
1747963384015,244.77,190.01,2814.851
1747963384115,232.92,190.25,2875.652
1747963384215,231.8,190.43,2929.578
1747963384315,233.63,190.51,2944.613
1747963384415,233.56,190.6,2921.043
1747963384515,233.63,190.69,2882.005
1747963384615,233.5,190.78,2846.045
1747963384715,220.9,190.95,2820.882
1747963384815,198.07,191.37,2801.073
1747963384915,173.99,191.83,2852.097
1747963385015,169.07,192.14,2933.206
1747963385115,169.84,192.29,2972.207
1747963385215,169.84,192.4,2941.704
1747963385315,169.84,192.47,2891.443
1747963385415,169.86,192.51,2852.582
1747963385515,161.05,192.71,2823.004
1747963385615,138.74,193.02,2801.807
1747963385715,116.46,193.42,2805.376
1747963385815,111.63,193.77,2859.457
1747963385915,112.27,193.88,2928.204
1747963386015,113.3,193.92,2949.783
1747963386115,115.21,193.99,2917.826
1747963386215,115.47,194.1,2877.708
1747963386315,104.33,194.21,2815.608
1747963386415,85.74,194.58,2801.682
1747963386516,67.28,194.95,2830.555
1747963386616,60.89,195.17,2894.506
1747963386716,62.45,195.3,2949.967
1747963386816,62.74,195.41,2954.205
1747963386916,64.21,195.5,2919.398
1747963387016,65.11,195.59,2881.895
1747963387116,53.59,195.77,2851.678
1747963387216,32.81,196.1,2826.199
1747963387316,14.85,196.47,2828.314
1747963387416,11.93,196.56,2884.297
1747963387516,12.74,196.65,2948.939
1747963387616,12.83,196.71,2937.216
1747963387716,15.14,196.78,2900.514
1747963387816,13.82,196.91,2871.906
1747963387916,350.11,197.24,2845.399
1747963388016,324.93,197.59,2842.431
1747963388116,312.23,197.92,2903.856
1747963388216,311.59,198.05,2982.879
1747963388316,311.68,198.16,3003.504
1747963388416,311.77,198.36,2974.065
1747963388516,311.64,198.32,2934.594
1747963388616,291.53,198.67,2903.386
1747963388716,269.62,199.11,2880.617
1747963388816,257.67,199.41,2893.882
1747963388916,256.79,199.61,3007.073
1747963389016,257.89,199.72,3000.815
1747963389116,257.89,199.81,2961.388
1747963389216,258.26,199.88,2923.261
1747963389316,241.8,200.18,2895.329
1747963389416,217.17,200.64,2878.935
1747963389516,209.48,200.93,2920.345
1747963389616,209.94,201.04,3001.036
1747963389716,210.07,201.22,3016.533
1747963389816,210.36,201.22,2980.654
1747963389916,207.63,201.39,2939.765
1747963390016,186.98,201.63,2909.343
1747963390116,162.59,202.07,2889.989
1747963390216,154.04,202.34,2913.845
1747963390316,155.58,202.49,3026.926
1747963390416,155.64,202.58,3007.389
1747963390517,155.82,202.71,2964.539
1747963390617,151.66,202.73,2931.789
1747963390717,125.08,203.08,2906.53
1747963390817,100.2,203.61,2907.426
1747963390917,92.4,203.83,2969.85
1747963391017,93.19,203.96,3038.039
1747963391117,93.72,204.07,3042.094
1747963391217,94.05,204.2,3001.873
1747963391317,93.02,204.29,2960.301
1747963391417,69.92,204.62,2931.15
1747963391517,47.18,205.02,2910.826
1747963391617,42.01,205.26,3005.311
1747963391717,43.88,205.35,3054.991
1747963391817,44.7,205.5,3034.859
1747963391917,45.6,205.52,2991.091
1747963392017,42.37,205.68,2954.389
1747963392117,16.13,206.07,2927.866
1747963392217,351.87,206.49,2926.574
1747963392317,347.63,206.62,2987.764
1747963392417,348.24,206.84,3067.396
1747963392517,348.22,206.97,3078.781
1747963392617,348.29,206.93,3040.551
1747963392717,344.13,207.13,3004.943
